day,device,browser,channel,location,visitors,signups
2025-08-03,tablet,safari,paid,northern,28,1
2025-08-03,tablet,safari,paid,southern,33,3
2025-08-03,tablet,safari,paid,eastern,6,0
2025-08-03,tablet,safari,paid,western,16,1
2025-08-03,tablet,safari,paid,central,56,3
2025-08-04,mobile,chrome,organic,northern,657,22
2025-08-04,mobile,chrome,organic,southern,610,19
2025-08-04,mobile,chrome,organic,eastern,195,5
2025-08-04,mobile,chrome,organic,western,398,11
2025-08-04,mobile,chrome,organic,central,1580,23
2025-08-04,mobile,chrome,paid,northern,283,12
2025-08-04,mobile,chrome,paid,southern,235,12
2025-08-04,mobile,chrome,paid,eastern,82,3
2025-08-04,mobile,chrome,paid,western,174,8
2025-08-04,mobile,chrome,paid,central,643,18
2025-08-04,mobile,firefox,organic,northern,385,16
2025-08-04,mobile,firefox,organic,southern,325,6
2025-08-04,mobile,firefox,organic,eastern,123,3
2025-08-04,mobile,firefox,organic,western,250,5
2025-08-04,mobile,firefox,organic,central,890,17
2025-08-04,mobile,firefox,paid,northern,147,5
2025-08-04,mobile,firefox,paid,southern,139,9
2025-08-04,mobile,firefox,paid,eastern,44,1
2025-08-04,mobile,firefox,paid,western,94,4
2025-08-04,mobile,firefox,paid,central,364,11
2025-08-04,mobile,safari,organic,northern,266,16
2025-08-04,mobile,safari,organic,southern,232,11
2025-08-04,mobile,safari,organic,eastern,80,1
2025-08-04,mobile,safari,organic,western,190,9
2025-08-04,mobile,safari,organic,central,599,14
2025-08-04,mobile,safari,paid,northern,110,7
2025-08-04,mobile,safari,paid,southern,97,9
2025-08-04,mobile,safari,paid,eastern,39,0
2025-08-04,mobile,safari,paid,western,66,2
2025-08-04,mobile,safari,paid,central,241,7
2025-08-04,desktop,chrome,organic,northern,345,20
2025-08-04,desktop,chrome,organic,southern,293,13
2025-08-04,desktop,chrome,organic,eastern,99,3
2025-08-04,desktop,chrome,organic,western,240,8
2025-08-04,desktop,chrome,organic,central,783,20
2025-08-04,desktop,chrome,paid,northern,129,11
2025-08-04,desktop,chrome,paid,southern,145,6
2025-08-04,desktop,chrome,paid,eastern,32,2
2025-08-04,desktop,chrome,paid,western,111,7
2025-08-04,desktop,chrome,paid,central,308,9
2025-08-04,desktop,firefox,organic,northern,193,7
2025-08-04,desktop,firefox,organic,southern,165,2
2025-08-04,desktop,firefox,organic,eastern,66,3
2025-08-04,desktop,firefox,organic,western,139,4
2025-08-04,desktop,firefox,organic,central,410,8
2025-08-04,desktop,firefox,paid,northern,80,4
2025-08-04,desktop,firefox,paid,southern,59,3
2025-08-04,desktop,firefox,paid,eastern,29,1
2025-08-04,desktop,firefox,paid,western,50,3
2025-08-04,desktop,firefox,paid,central,210,5
2025-08-04,desktop,safari,organic,northern,120,7
2025-08-04,desktop,safari,organic,southern,137,8
2025-08-04,desktop,safari,organic,eastern,42,1
2025-08-04,desktop,safari,organic,western,95,1
2025-08-04,desktop,safari,organic,central,291,11
2025-08-04,desktop,safari,paid,northern,53,4
2025-08-04,desktop,safari,paid,southern,45,3
2025-08-04,desktop,safari,paid,eastern,18,0
2025-08-04,desktop,safari,paid,western,33,3
2025-08-04,desktop,safari,paid,central,112,4
2025-08-04,tablet,chrome,organic,northern,114,6
2025-08-04,tablet,chrome,organic,southern,93,6
2025-08-04,tablet,chrome,organic,eastern,38,2
2025-08-04,tablet,chrome,organic,western,79,3
2025-08-04,tablet,chrome,organic,central,262,0
2025-08-04,tablet,chrome,paid,northern,48,4
2025-08-04,tablet,chrome,paid,southern,48,0
2025-08-04,tablet,chrome,paid,eastern,10,1
2025-08-04,tablet,chrome,paid,western,29,0
2025-08-04,tablet,chrome,paid,central,102,2
2025-08-04,tablet,firefox,organic,northern,72,0
2025-08-04,tablet,firefox,organic,southern,62,3
2025-08-04,tablet,firefox,organic,eastern,17,0
2025-08-04,tablet,firefox,organic,western,40,1
2025-08-04,tablet,firefox,organic,central,145,3
2025-08-04,tablet,firefox,paid,northern,24,1
2025-08-04,tablet,firefox,paid,southern,19,0
2025-08-04,tablet,firefox,paid,eastern,5,0
2025-08-04,tablet,firefox,paid,western,13,0
2025-08-04,tablet,firefox,paid,central,56,1
2025-08-04,tablet,safari,organic,northern,36,4
2025-08-04,tablet,safari,organic,southern,42,2
2025-08-04,tablet,safari,organic,eastern,14,0
2025-08-04,tablet,safari,organic,western,27,0
2025-08-04,tablet,safari,organic,central,112,5
2025-08-04,tablet,safari,paid,northern,15,0
2025-08-04,tablet,safari,paid,southern,15,1
2025-08-04,tablet,safari,paid,eastern,5,0
2025-08-04,tablet,safari,paid,western,8,1
2025-08-04,tablet,safari,paid,central,46,2
2025-08-05,mobile,chrome,organic,northern,696,27
2025-08-05,mobile,chrome,organic,southern,571,21
2025-08-05,mobile,chrome,organic,eastern,179,6
2025-08-05,mobile,chrome,organic,western,402,8
2025-08-05,mobile,chrome,organic,central,1435,29
2025-08-05,mobile,chrome,paid,northern,270,11
2025-08-05,mobile,chrome,paid,southern,245,10
2025-08-05,mobile,chrome,paid,eastern,69,2
2025-08-05,mobile,chrome,paid,western,157,2
2025-08-05,mobile,chrome,paid,central,613,17
2025-08-05,mobile,firefox,organic,northern,392,12
2025-08-05,mobile,firefox,organic,southern,351,13
2025-08-05,mobile,firefox,organic,eastern,107,1
2025-08-05,mobile,firefox,organic,western,244,8
2025-08-05,mobile,firefox,organic,central,885,17
2025-08-05,mobile,firefox,paid,northern,185,15
2025-08-05,mobile,firefox,paid,southern,143,10
2025-08-05,mobile,firefox,paid,eastern,55,1
2025-08-05,mobile,firefox,paid,western,121,1
2025-08-05,mobile,firefox,paid,central,381,10
2025-08-05,mobile,safari,organic,northern,241,11
2025-08-05,mobile,safari,organic,southern,217,4
2025-08-05,mobile,safari,organic,eastern,77,0
2025-08-05,mobile,safari,organic,western,150,5
2025-08-05,mobile,safari,organic,central,553,17
2025-08-05,mobile,safari,paid,northern,97,9
2025-08-05,mobile,safari,paid,southern,92,3
2025-08-05,mobile,safari,paid,eastern,25,0
2025-08-05,mobile,safari,paid,western,57,0
2025-08-05,mobile,safari,paid,central,243,7
2025-08-05,desktop,chrome,organic,northern,338,19
2025-08-05,desktop,chrome,organic,southern,296,16
2025-08-05,desktop,chrome,organic,eastern,94,2
2025-08-05,desktop,chrome,organic,western,215,4
2025-08-05,desktop,chrome,organic,central,766,17
2025-08-05,desktop,chrome,paid,northern,150,14
2025-08-05,desktop,chrome,paid,southern,125,5
2025-08-05,desktop,chrome,paid,eastern,45,1
2025-08-05,desktop,chrome,paid,western,92,6
2025-08-05,desktop,chrome,paid,central,321,12
2025-08-05,desktop,firefox,organic,northern,205,13
2025-08-05,desktop,firefox,organic,southern,187,7
2025-08-05,desktop,firefox,organic,eastern,63,1
2025-08-05,desktop,firefox,organic,western,116,3
2025-08-05,desktop,firefox,organic,central,439,14
2025-08-05,desktop,firefox,paid,northern,102,7
2025-08-05,desktop,firefox,paid,southern,77,6
2025-08-05,desktop,firefox,paid,eastern,26,0
2025-08-05,desktop,firefox,paid,western,45,3
2025-08-05,desktop,firefox,paid,central,212,5
2025-08-05,desktop,safari,organic,northern,126,2
2025-08-05,desktop,safari,organic,southern,99,2
2025-08-05,desktop,safari,organic,eastern,36,1
2025-08-05,desktop,safari,organic,western,88,3
2025-08-05,desktop,safari,organic,central,264,10
2025-08-05,desktop,safari,paid,northern,55,5
2025-08-05,desktop,safari,paid,southern,50,0
2025-08-05,desktop,safari,paid,eastern,13,1
2025-08-05,desktop,safari,paid,western,29,0
2025-08-05,desktop,safari,paid,central,119,4
2025-08-05,tablet,chrome,organic,northern,98,4
2025-08-05,tablet,chrome,organic,southern,105,5
2025-08-05,tablet,chrome,organic,eastern,32,0
2025-08-05,tablet,chrome,organic,western,76,3
2025-08-05,tablet,chrome,organic,central,242,5
2025-08-05,tablet,chrome,paid,northern,44,1
2025-08-05,tablet,chrome,paid,southern,43,2
2025-08-05,tablet,chrome,paid,eastern,13,0
2025-08-05,tablet,chrome,paid,western,30,0
2025-08-05,tablet,chrome,paid,central,127,5
2025-08-05,tablet,firefox,organic,northern,74,3
2025-08-05,tablet,firefox,organic,southern,52,1
2025-08-05,tablet,firefox,organic,eastern,18,2
2025-08-05,tablet,firefox,organic,western,46,0
2025-08-05,tablet,firefox,organic,central,146,4
2025-08-05,tablet,firefox,paid,northern,40,1
2025-08-05,tablet,firefox,paid,southern,23,1
2025-08-05,tablet,firefox,paid,eastern,10,0
2025-08-05,tablet,firefox,paid,western,26,1
2025-08-05,tablet,firefox,paid,central,83,0
2025-08-05,tablet,safari,organic,northern,41,1
2025-08-05,tablet,safari,organic,southern,32,0
2025-08-05,tablet,safari,organic,eastern,8,1
2025-08-05,tablet,safari,organic,western,28,0
2025-08-05,tablet,safari,organic,central,89,2
2025-08-05,tablet,safari,paid,northern,23,2
2025-08-05,tablet,safari,paid,southern,21,2
2025-08-05,tablet,safari,paid,eastern,4,0
2025-08-05,tablet,safari,paid,western,12,1
2025-08-05,tablet,safari,paid,central,37,0
2025-08-06,mobile,chrome,organic,northern,668,32
2025-08-06,mobile,chrome,organic,southern,692,18
2025-08-06,mobile,chrome,organic,eastern,223,7
2025-08-06,mobile,chrome,organic,western,389,6
2025-08-06,mobile,chrome,organic,central,1672,38
2025-08-06,mobile,chrome,paid,northern,251,11
2025-08-06,mobile,chrome,paid,southern,241,14
2025-08-06,mobile,chrome,paid,eastern,62,1
2025-08-06,mobile,chrome,paid,western,142,6
2025-08-06,mobile,chrome,paid,central,576,21
2025-08-06,mobile,firefox,organic,northern,403,9
2025-08-06,mobile,firefox,organic,southern,336,15
2025-08-06,mobile,firefox,organic,eastern,118,0
2025-08-06,mobile,firefox,organic,western,232,4
2025-08-06,mobile,firefox,organic,central,928,13
2025-08-06,mobile,firefox,paid,northern,153,15
2025-08-06,mobile,firefox,paid,southern,124,4
2025-08-06,mobile,firefox,paid,eastern,33,2
2025-08-06,mobile,firefox,paid,western,74,7
2025-08-06,mobile,firefox,paid,central,277,6
2025-08-06,mobile,safari,organic,northern,264,13
2025-08-06,mobile,safari,organic,southern,243,13
2025-08-06,mobile,safari,organic,eastern,69,1
2025-08-06,mobile,safari,organic,western,175,4
2025-08-06,mobile,safari,organic,central,672,15
2025-08-06,mobile,safari,paid,northern,76,6
2025-08-06,mobile,safari,paid,southern,104,8
2025-08-06,mobile,safari,paid,eastern,30,0
2025-08-06,mobile,safari,paid,western,68,1
2025-08-06,mobile,safari,paid,central,204,10
2025-08-06,desktop,chrome,organic,northern,364,12
2025-08-06,desktop,chrome,organic,southern,339,18
2025-08-06,desktop,chrome,organic,eastern,119,1
2025-08-06,desktop,chrome,organic,western,216,11
2025-08-06,desktop,chrome,organic,central,915,29
2025-08-06,desktop,chrome,paid,northern,136,7
2025-08-06,desktop,chrome,paid,southern,121,4
2025-08-06,desktop,chrome,paid,eastern,42,1
2025-08-06,desktop,chrome,paid,western,68,2
2025-08-06,desktop,chrome,paid,central,297,9
2025-08-06,desktop,firefox,organic,northern,179,9
2025-08-06,desktop,firefox,organic,southern,183,5
2025-08-06,desktop,firefox,organic,eastern,70,1
2025-08-06,desktop,firefox,organic,western,121,6
2025-08-06,desktop,firefox,organic,central,473,12
2025-08-06,desktop,firefox,paid,northern,57,2
2025-08-06,desktop,firefox,paid,southern,61,4
2025-08-06,desktop,firefox,paid,eastern,17,1
2025-08-06,desktop,firefox,paid,western,34,2
2025-08-06,desktop,firefox,paid,central,151,3
2025-08-06,desktop,safari,organic,northern,156,1
2025-08-06,desktop,safari,organic,southern,163,11
2025-08-06,desktop,safari,organic,eastern,56,3
2025-08-06,desktop,safari,organic,western,77,4
2025-08-06,desktop,safari,organic,central,324,5
2025-08-06,desktop,safari,paid,northern,55,4
2025-08-06,desktop,safari,paid,southern,54,5
2025-08-06,desktop,safari,paid,eastern,25,1
2025-08-06,desktop,safari,paid,western,25,0
2025-08-06,desktop,safari,paid,central,108,4
2025-08-06,tablet,chrome,organic,northern,133,6
2025-08-06,tablet,chrome,organic,southern,110,1
2025-08-06,tablet,chrome,organic,eastern,42,1
2025-08-06,tablet,chrome,organic,western,74,2
2025-08-06,tablet,chrome,organic,central,277,5
2025-08-06,tablet,chrome,paid,northern,41,2
2025-08-06,tablet,chrome,paid,southern,41,2
2025-08-06,tablet,chrome,paid,eastern,15,0
2025-08-06,tablet,chrome,paid,western,22,0
2025-08-06,tablet,chrome,paid,central,89,2
2025-08-06,tablet,firefox,organic,northern,61,0
2025-08-06,tablet,firefox,organic,southern,47,2
2025-08-06,tablet,firefox,organic,eastern,22,0
2025-08-06,tablet,firefox,organic,western,45,0
2025-08-06,tablet,firefox,organic,central,177,3
2025-08-06,tablet,firefox,paid,northern,20,1
2025-08-06,tablet,firefox,paid,southern,23,0
2025-08-06,tablet,firefox,paid,eastern,5,0
2025-08-06,tablet,firefox,paid,western,11,1
2025-08-06,tablet,firefox,paid,central,49,1
2025-08-06,tablet,safari,organic,northern,49,2
2025-08-06,tablet,safari,organic,southern,38,0
2025-08-06,tablet,safari,organic,eastern,27,0
2025-08-06,tablet,safari,organic,western,23,0
2025-08-06,tablet,safari,organic,central,118,3
2025-08-06,tablet,safari,paid,northern,11,0
2025-08-06,tablet,safari,paid,southern,18,0
2025-08-06,tablet,safari,paid,eastern,6,0
2025-08-06,tablet,safari,paid,western,7,0
2025-08-06,tablet,safari,paid,central,42,0
2025-08-07,mobile,chrome,organic,northern,676,41
2025-08-07,mobile,chrome,organic,southern,664,27
2025-08-07,mobile,chrome,organic,eastern,216,8
2025-08-07,mobile,chrome,organic,western,480,13
2025-08-07,mobile,chrome,organic,central,1826,45
2025-08-07,mobile,chrome,paid,northern,239,11
2025-08-07,mobile,chrome,paid,southern,252,9
2025-08-07,mobile,chrome,paid,eastern,93,2
2025-08-07,mobile,chrome,paid,western,197,10
2025-08-07,mobile,chrome,paid,central,696,15
2025-08-07,mobile,firefox,organic,northern,423,15
2025-08-07,mobile,firefox,organic,southern,409,14
2025-08-07,mobile,firefox,organic,eastern,142,3
2025-08-07,mobile,firefox,organic,western,310,13
2025-08-07,mobile,firefox,organic,central,1179,23
2025-08-07,mobile,firefox,paid,northern,164,10
2025-08-07,mobile,firefox,paid,southern,168,8
2025-08-07,mobile,firefox,paid,eastern,55,3
2025-08-07,mobile,firefox,paid,western,104,2
2025-08-07,mobile,firefox,paid,central,462,8
2025-08-07,mobile,safari,organic,northern,271,17
2025-08-07,mobile,safari,organic,southern,241,11
2025-08-07,mobile,safari,organic,eastern,62,2
2025-08-07,mobile,safari,organic,western,182,6
2025-08-07,mobile,safari,organic,central,692,14
2025-08-07,mobile,safari,paid,northern,123,7
2025-08-07,mobile,safari,paid,southern,114,3
2025-08-07,mobile,safari,paid,eastern,38,1
2025-08-07,mobile,safari,paid,western,68,3
2025-08-07,mobile,safari,paid,central,246,7
2025-08-07,desktop,chrome,organic,northern,356,18
2025-08-07,desktop,chrome,organic,southern,309,20
2025-08-07,desktop,chrome,organic,eastern,113,4
2025-08-07,desktop,chrome,organic,western,259,13
2025-08-07,desktop,chrome,organic,central,872,21
2025-08-07,desktop,chrome,paid,northern,111,8
2025-08-07,desktop,chrome,paid,southern,129,4
2025-08-07,desktop,chrome,paid,eastern,37,0
2025-08-07,desktop,chrome,paid,western,90,4
2025-08-07,desktop,chrome,paid,central,349,10
2025-08-07,desktop,firefox,organic,northern,220,12
2025-08-07,desktop,firefox,organic,southern,214,9
2025-08-07,desktop,firefox,organic,eastern,53,3
2025-08-07,desktop,firefox,organic,western,153,10
2025-08-07,desktop,firefox,organic,central,612,9
2025-08-07,desktop,firefox,paid,northern,99,5
2025-08-07,desktop,firefox,paid,southern,68,4
2025-08-07,desktop,firefox,paid,eastern,28,0
2025-08-07,desktop,firefox,paid,western,70,2
2025-08-07,desktop,firefox,paid,central,219,8
2025-08-07,desktop,safari,organic,northern,128,12
2025-08-07,desktop,safari,organic,southern,144,9
2025-08-07,desktop,safari,organic,eastern,41,1
2025-08-07,desktop,safari,organic,western,100,4
2025-08-07,desktop,safari,organic,central,363,10
2025-08-07,desktop,safari,paid,northern,47,3
2025-08-07,desktop,safari,paid,southern,48,3
2025-08-07,desktop,safari,paid,eastern,15,0
2025-08-07,desktop,safari,paid,western,30,3
2025-08-07,desktop,safari,paid,central,134,6
2025-08-07,tablet,chrome,organic,northern,122,5
2025-08-07,tablet,chrome,organic,southern,120,7
2025-08-07,tablet,chrome,organic,eastern,43,0
2025-08-07,tablet,chrome,organic,western,69,0
2025-08-07,tablet,chrome,organic,central,311,7
2025-08-07,tablet,chrome,paid,northern,36,6
2025-08-07,tablet,chrome,paid,southern,47,2
2025-08-07,tablet,chrome,paid,eastern,13,0
2025-08-07,tablet,chrome,paid,western,33,2
2025-08-07,tablet,chrome,paid,central,122,0
2025-08-07,tablet,firefox,organic,northern,88,3
2025-08-07,tablet,firefox,organic,southern,74,1
2025-08-07,tablet,firefox,organic,eastern,17,1
2025-08-07,tablet,firefox,organic,western,49,1
2025-08-07,tablet,firefox,organic,central,199,5
2025-08-07,tablet,firefox,paid,northern,37,1
2025-08-07,tablet,firefox,paid,southern,32,1
2025-08-07,tablet,firefox,paid,eastern,11,1
2025-08-07,tablet,firefox,paid,western,24,0
2025-08-07,tablet,firefox,paid,central,77,2
2025-08-07,tablet,safari,organic,northern,42,1
2025-08-07,tablet,safari,organic,southern,36,2
2025-08-07,tablet,safari,organic,eastern,12,0
2025-08-07,tablet,safari,organic,western,30,0
2025-08-07,tablet,safari,organic,central,120,3
2025-08-07,tablet,safari,paid,northern,21,1
2025-08-07,tablet,safari,paid,southern,18,0
2025-08-07,tablet,safari,paid,eastern,9,0
2025-08-07,tablet,safari,paid,western,18,0
2025-08-07,tablet,safari,paid,central,37,0
2025-08-08,mobile,chrome,organic,northern,650,25
2025-08-08,mobile,chrome,organic,southern,653,31
2025-08-08,mobile,chrome,organic,eastern,221,7
2025-08-08,mobile,chrome,organic,western,420,15
2025-08-08,mobile,chrome,organic,central,1553,39
2025-08-08,mobile,chrome,paid,northern,315,14
2025-08-08,mobile,chrome,paid,southern,289,10
2025-08-08,mobile,chrome,paid,eastern,93,2
2025-08-08,mobile,chrome,paid,western,199,11
2025-08-08,mobile,chrome,paid,central,744,22
2025-08-08,mobile,firefox,organic,northern,417,12
2025-08-08,mobile,firefox,organic,southern,383,16
2025-08-08,mobile,firefox,organic,eastern,125,3
2025-08-08,mobile,firefox,organic,western,256,7
2025-08-08,mobile,firefox,organic,central,1014,18
2025-08-08,mobile,firefox,paid,northern,179,12
2025-08-08,mobile,firefox,paid,southern,196,8
2025-08-08,mobile,firefox,paid,eastern,51,0
2025-08-08,mobile,firefox,paid,western,119,3
2025-08-08,mobile,firefox,paid,central,406,12
2025-08-08,mobile,safari,organic,northern,288,15
2025-08-08,mobile,safari,organic,southern,259,8
2025-08-08,mobile,safari,organic,eastern,96,1
2025-08-08,mobile,safari,organic,western,175,7
2025-08-08,mobile,safari,organic,central,666,17
2025-08-08,mobile,safari,paid,northern,115,6
2025-08-08,mobile,safari,paid,southern,117,9
2025-08-08,mobile,safari,paid,eastern,35,4
2025-08-08,mobile,safari,paid,western,80,2
2025-08-08,mobile,safari,paid,central,325,10
2025-08-08,desktop,chrome,organic,northern,327,7
2025-08-08,desktop,chrome,organic,southern,310,17
2025-08-08,desktop,chrome,organic,eastern,109,3
2025-08-08,desktop,chrome,organic,western,211,6
2025-08-08,desktop,chrome,organic,central,804,23
2025-08-08,desktop,chrome,paid,northern,152,13
2025-08-08,desktop,chrome,paid,southern,131,5
