day,location,browser,device,channel,returning_user,visitors,sales,spend
2025-07-14,central,chrome,mobile,paid_search,returning,33,3,133
2025-07-14,central,chrome,mobile,paid_social,new,29,1,101
2025-07-14,central,chrome,mobile,paid_social,returning,22,0,56
2025-07-14,central,chrome,mobile,direct,new,21,0,0
2025-07-14,central,chrome,mobile,direct,returning,13,1,0
2025-07-14,central,chrome,desktop,organic,new,31,2,0
2025-07-14,central,chrome,desktop,organic,returning,15,1,0
2025-07-14,central,chrome,desktop,paid_search,new,42,1,146
2025-07-14,central,chrome,desktop,paid_search,returning,24,1,81
2025-07-14,central,chrome,desktop,paid_social,new,38,1,61
2025-07-14,central,chrome,desktop,paid_social,returning,15,1,34
2025-07-14,central,chrome,desktop,direct,new,20,1,0
2025-07-14,central,chrome,desktop,direct,returning,9,0,0
2025-07-14,central,chrome,tablet,organic,new,14,1,0
2025-07-14,central,chrome,tablet,organic,returning,10,1,0
2025-07-14,central,chrome,tablet,paid_search,new,18,1,55
2025-07-14,central,chrome,tablet,paid_search,returning,13,0,31
2025-07-14,central,chrome,tablet,paid_social,new,10,0,23
2025-07-14,central,chrome,tablet,paid_social,returning,10,2,13
2025-07-14,central,chrome,tablet,direct,new,4,1,0
2025-07-14,central,chrome,tablet,direct,returning,2,0,0
2025-07-14,central,firefox,mobile,organic,new,19,0,0
2025-07-14,central,firefox,mobile,organic,returning,10,0,0
2025-07-14,central,firefox,mobile,paid_search,new,33,0,134
2025-07-14,central,firefox,mobile,paid_search,returning,12,0,74
2025-07-14,central,firefox,mobile,paid_social,new,24,0,56
2025-07-14,central,firefox,mobile,paid_social,returning,12,0,31
2025-07-14,central,firefox,mobile,direct,new,9,0,0
2025-07-14,central,firefox,mobile,direct,returning,9,3,0
2025-07-14,central,firefox,desktop,organic,new,24,1,0
2025-07-14,central,firefox,desktop,organic,returning,6,0,0
2025-07-14,central,firefox,desktop,paid_search,new,22,1,81
2025-07-14,central,firefox,desktop,paid_search,returning,16,1,45
2025-07-14,central,firefox,desktop,paid_social,new,25,0,34
2025-07-14,central,firefox,desktop,paid_social,returning,6,0,19
2025-07-14,central,firefox,desktop,direct,new,14,0,0
2025-07-14,central,firefox,desktop,direct,returning,2,0,0
2025-07-14,central,firefox,tablet,organic,new,10,0,0
2025-07-14,central,firefox,tablet,organic,returning,1,0,0
2025-07-14,central,firefox,tablet,paid_search,new,17,0,31
2025-07-14,central,firefox,tablet,paid_search,returning,5,0,17
2025-07-14,central,firefox,tablet,paid_social,new,10,0,13
2025-07-14,central,firefox,tablet,paid_social,returning,3,0,7
2025-07-14,central,firefox,tablet,direct,new,3,0,0
2025-07-14,central,firefox,tablet,direct,returning,3,0,0
2025-07-14,central,safari,mobile,organic,new,22,0,0
2025-07-14,central,safari,mobile,organic,returning,15,1,0
2025-07-14,central,safari,mobile,paid_search,new,21,0,91
2025-07-14,central,safari,mobile,paid_search,returning,12,0,50
2025-07-14,central,safari,mobile,paid_social,new,20,1,38
2025-07-14,central,safari,mobile,paid_social,returning,3,0,21
2025-07-14,central,safari,mobile,direct,new,4,0,0
2025-07-14,central,safari,mobile,direct,returning,1,0,0
2025-07-14,central,safari,desktop,organic,new,10,1,0
2025-07-14,central,safari,desktop,organic,returning,10,1,0
2025-07-14,central,safari,desktop,paid_search,new,14,1,55
2025-07-14,central,safari,desktop,paid_search,returning,7,0,30
2025-07-14,central,safari,desktop,paid_social,new,13,0,23
2025-07-14,central,safari,desktop,paid_social,returning,9,1,13
2025-07-14,central,safari,desktop,direct,new,5,0,0
2025-07-14,central,safari,desktop,direct,returning,4,1,0
2025-07-14,central,safari,tablet,organic,new,2,0,0
2025-07-14,central,safari,tablet,organic,returning,2,0,0
2025-07-14,central,safari,tablet,paid_search,new,4,0,21
2025-07-14,central,safari,tablet,paid_search,returning,2,0,12
2025-07-14,central,safari,tablet,paid_social,new,3,0,9
2025-07-14,central,safari,tablet,paid_social,returning,5,1,5
2025-07-14,central,safari,tablet,direct,new,1,0,0
2025-07-14,central,safari,tablet,direct,returning,1,0,24
2025-07-15,northern,chrome,mobile,organic,new,117,6,1
2025-07-15,northern,chrome,mobile,organic,returning,61,9,1
2025-07-15,northern,chrome,mobile,paid_search,new,153,3,681
2025-07-15,northern,chrome,mobile,paid_search,returning,87,6,393
2025-07-15,northern,chrome,mobile,paid_social,new,114,5,286
2025-07-15,northern,chrome,mobile,paid_social,returning,62,7,165
2025-07-15,northern,chrome,mobile,direct,new,52,3,1
2025-07-15,northern,chrome,mobile,direct,returning,29,4,1
2025-07-15,northern,chrome,desktop,organic,new,87,6,1
2025-07-15,northern,chrome,desktop,organic,returning,48,10,0
2025-07-15,northern,chrome,desktop,paid_search,new,117,7,422
2025-07-15,northern,chrome,desktop,paid_search,returning,62,9,243
2025-07-15,northern,chrome,desktop,paid_social,new,81,4,177
2025-07-15,northern,chrome,desktop,paid_social,returning,59,13,102
2025-07-15,northern,chrome,desktop,direct,new,58,1,1
2025-07-15,northern,chrome,desktop,direct,returning,19,1,0
2025-07-15,northern,chrome,tablet,organic,new,44,3,0
2025-07-15,northern,chrome,tablet,organic,returning,20,3,0
2025-07-15,northern,chrome,tablet,paid_search,new,47,2,164
2025-07-15,northern,chrome,tablet,paid_search,returning,19,3,95
2025-07-15,northern,chrome,tablet,paid_social,new,42,1,69
2025-07-15,northern,chrome,tablet,paid_social,returning,13,2,40
2025-07-15,northern,chrome,tablet,direct,new,16,0,0
2025-07-15,northern,chrome,tablet,direct,returning,14,3,0
2025-07-15,northern,firefox,mobile,organic,new,65,3,1
2025-07-15,northern,firefox,mobile,organic,returning,39,3,0
2025-07-15,northern,firefox,mobile,paid_search,new,100,4,415
2025-07-15,northern,firefox,mobile,paid_search,returning,41,2,239
2025-07-15,northern,firefox,mobile,paid_social,new,78,1,174
2025-07-15,northern,firefox,mobile,paid_social,returning,36,1,101
2025-07-15,northern,firefox,mobile,direct,new,41,0,1
2025-07-15,northern,firefox,mobile,direct,returning,20,3,0
2025-07-15,northern,firefox,desktop,organic,new,48,3,0
2025-07-15,northern,firefox,desktop,organic,returning,23,7,0
2025-07-15,northern,firefox,desktop,paid_search,new,73,3,257
2025-07-15,northern,firefox,desktop,paid_search,returning,38,6,148
2025-07-15,northern,firefox,desktop,paid_social,new,55,5,108
2025-07-15,northern,firefox,desktop,paid_social,returning,20,0,62
2025-07-15,northern,firefox,desktop,direct,new,35,0,0
2025-07-15,northern,firefox,desktop,direct,returning,10,1,0
2025-07-15,northern,firefox,tablet,organic,new,27,2,0
2025-07-15,northern,firefox,tablet,organic,returning,13,2,0
2025-07-15,northern,firefox,tablet,paid_search,new,31,0,100
2025-07-15,northern,firefox,tablet,paid_search,returning,15,0,58
2025-07-15,northern,firefox,tablet,paid_social,new,29,1,42
2025-07-15,northern,firefox,tablet,paid_social,returning,13,1,24
2025-07-15,northern,firefox,tablet,direct,new,12,0,0
2025-07-15,northern,firefox,tablet,direct,returning,7,1,0
2025-07-15,northern,safari,mobile,organic,new,53,6,0
2025-07-15,northern,safari,mobile,organic,returning,30,1,0
2025-07-15,northern,safari,mobile,paid_search,new,54,1,285
2025-07-15,northern,safari,mobile,paid_search,returning,30,4,164
2025-07-15,northern,safari,mobile,paid_social,new,47,2,119
2025-07-15,northern,safari,mobile,paid_social,returning,27,7,69
2025-07-15,northern,safari,mobile,direct,new,22,3,0
2025-07-15,northern,safari,mobile,direct,returning,11,0,0
2025-07-15,northern,safari,desktop,organic,new,31,3,0
2025-07-15,northern,safari,desktop,organic,returning,19,4,0
2025-07-15,northern,safari,desktop,paid_search,new,56,1,176
2025-07-15,northern,safari,desktop,paid_search,returning,22,1,102
2025-07-15,northern,safari,desktop,paid_social,new,39,2,74
2025-07-15,northern,safari,desktop,paid_social,returning,25,2,43
2025-07-15,northern,safari,desktop,direct,new,21,1,0
2025-07-15,northern,safari,desktop,direct,returning,14,1,0
2025-07-15,northern,safari,tablet,organic,new,23,1,0
2025-07-15,northern,safari,tablet,organic,returning,13,1,0
2025-07-15,northern,safari,tablet,paid_search,new,22,2,69
2025-07-15,northern,safari,tablet,paid_search,returning,12,0,40
2025-07-15,northern,safari,tablet,paid_social,new,21,2,29
2025-07-15,northern,safari,tablet,paid_social,returning,8,0,17
2025-07-15,northern,safari,tablet,direct,new,3,0,0
2025-07-15,northern,safari,tablet,direct,returning,4,0,0
2025-07-15,southern,chrome,mobile,organic,new,119,8,1
2025-07-15,southern,chrome,mobile,organic,returning,65,11,1
2025-07-15,southern,chrome,mobile,paid_search,new,161,8,724
2025-07-15,southern,chrome,mobile,paid_search,returning,71,7,417
2025-07-15,southern,chrome,mobile,paid_social,new,139,4,304
2025-07-15,southern,chrome,mobile,paid_social,returning,70,7,175
2025-07-15,southern,chrome,mobile,direct,new,75,7,1
2025-07-15,southern,chrome,mobile,direct,returning,32,4,1
2025-07-15,southern,chrome,desktop,organic,new,103,11,1
2025-07-15,southern,chrome,desktop,organic,returning,46,6,0
2025-07-15,southern,chrome,desktop,paid_search,new,116,7,448
2025-07-15,southern,chrome,desktop,paid_search,returning,66,8,259
2025-07-15,southern,chrome,desktop,paid_social,new,92,6,188
2025-07-15,southern,chrome,desktop,paid_social,returning,45,6,109
2025-07-15,southern,chrome,desktop,direct,new,48,2,1
2025-07-15,southern,chrome,desktop,direct,returning,25,4,0
2025-07-15,southern,chrome,tablet,organic,new,35,3,0
2025-07-15,southern,chrome,tablet,organic,returning,27,2,0
2025-07-15,southern,chrome,tablet,paid_search,new,48,3,174
2025-07-15,southern,chrome,tablet,paid_search,returning,29,0,101
2025-07-15,southern,chrome,tablet,paid_social,new,40,0,73
2025-07-15,southern,chrome,tablet,paid_social,returning,27,2,42
2025-07-15,southern,chrome,tablet,direct,new,18,1,0
2025-07-15,southern,chrome,tablet,direct,returning,15,0,0
2025-07-15,southern,firefox,mobile,organic,new,63,4,1
2025-07-15,southern,firefox,mobile,organic,returning,36,4,0
2025-07-15,southern,firefox,mobile,paid_search,new,98,2,441
2025-07-15,southern,firefox,mobile,paid_search,returning,50,3,254
2025-07-15,southern,firefox,mobile,paid_social,new,82,0,185
2025-07-15,southern,firefox,mobile,paid_social,returning,42,3,107
2025-07-15,southern,firefox,mobile,direct,new,43,1,1
2025-07-15,southern,firefox,mobile,direct,returning,21,1,0
2025-07-15,southern,firefox,desktop,organic,new,66,8,0
2025-07-15,southern,firefox,desktop,organic,returning,26,5,0
2025-07-15,southern,firefox,desktop,paid_search,new,67,2,273
2025-07-15,southern,firefox,desktop,paid_search,returning,41,4,158
2025-07-15,southern,firefox,desktop,paid_social,new,54,1,115
2025-07-15,southern,firefox,desktop,paid_social,returning,22,2,66
2025-07-15,southern,firefox,desktop,direct,new,35,4,0
2025-07-15,southern,firefox,desktop,direct,returning,10,2,0
2025-07-15,southern,firefox,tablet,organic,new,18,0,0
2025-07-15,southern,firefox,tablet,organic,returning,20,0,0
2025-07-15,southern,firefox,tablet,paid_search,new,43,3,106
2025-07-15,southern,firefox,tablet,paid_search,returning,24,0,61
2025-07-15,southern,firefox,tablet,paid_social,new,28,1,45
2025-07-15,southern,firefox,tablet,paid_social,returning,21,0,26
2025-07-15,southern,firefox,tablet,direct,new,17,1,0
2025-07-15,southern,firefox,tablet,direct,returning,12,0,0
2025-07-15,southern,safari,mobile,organic,new,50,3,0
2025-07-15,southern,safari,mobile,organic,returning,32,2,0
2025-07-15,southern,safari,mobile,paid_search,new,72,1,302
2025-07-15,southern,safari,mobile,paid_search,returning,34,3,174
2025-07-15,southern,safari,mobile,paid_social,new,48,0,127
2025-07-15,southern,safari,mobile,paid_social,returning,25,1,73
2025-07-15,southern,safari,mobile,direct,new,32,0,0
2025-07-15,southern,safari,mobile,direct,returning,8,0,0
2025-07-15,southern,safari,desktop,organic,new,32,5,0
2025-07-15,southern,safari,desktop,organic,returning,15,2,0
2025-07-15,southern,safari,desktop,paid_search,new,53,4,187
2025-07-15,southern,safari,desktop,paid_search,returning,27,2,108
2025-07-15,southern,safari,desktop,paid_social,new,30,0,79
2025-07-15,southern,safari,desktop,paid_social,returning,15,2,45
2025-07-15,southern,safari,desktop,direct,new,27,0,0
2025-07-15,southern,safari,desktop,direct,returning,13,2,0
2025-07-15,southern,safari,tablet,organic,new,21,0,0
2025-07-15,southern,safari,tablet,organic,returning,6,1,0
2025-07-15,southern,safari,tablet,paid_search,new,25,2,73
2025-07-15,southern,safari,tablet,paid_search,returning,16,3,42
2025-07-15,southern,safari,tablet,paid_social,new,18,0,31
2025-07-15,southern,safari,tablet,paid_social,returning,10,1,18
2025-07-15,southern,safari,tablet,direct,new,6,0,0
2025-07-15,southern,safari,tablet,direct,returning,4,1,0
2025-07-15,eastern,chrome,mobile,organic,new,69,5,1
2025-07-15,eastern,chrome,mobile,organic,returning,47,3,0
2025-07-15,eastern,chrome,mobile,paid_search,new,111,4,464
2025-07-15,eastern,chrome,mobile,paid_search,returning,52,4,267
2025-07-15,eastern,chrome,mobile,paid_social,new,81,3,195
2025-07-15,eastern,chrome,mobile,paid_social,returning,45,3,112
2025-07-15,eastern,chrome,mobile,direct,new,43,0,1
2025-07-15,eastern,chrome,mobile,direct,returning,27,3,0
2025-07-15,eastern,chrome,desktop,organic,new,63,1,0
2025-07-15,eastern,chrome,desktop,organic,returning,22,3,0
2025-07-15,eastern,chrome,desktop,paid_search,new,91,0,287
2025-07-15,eastern,chrome,desktop,paid_search,returning,48,5,166
2025-07-15,eastern,chrome,desktop,paid_social,new,65,3,121
2025-07-15,eastern,chrome,desktop,paid_social,returning,31,2,70
2025-07-15,eastern,chrome,desktop,direct,new,25,0,0
2025-07-15,eastern,chrome,desktop,direct,returning,11,2,0
2025-07-15,eastern,chrome,tablet,organic,new,31,2,0
2025-07-15,eastern,chrome,tablet,organic,returning,13,1,0
2025-07-15,eastern,chrome,tablet,paid_search,new,39,3,112
2025-07-15,eastern,chrome,tablet,paid_search,returning,19,0,64
2025-07-15,eastern,chrome,tablet,paid_social,new,33,1,47
2025-07-15,eastern,chrome,tablet,paid_social,returning,18,1,27
2025-07-15,eastern,chrome,tablet,direct,new,17,0,0
2025-07-15,eastern,chrome,tablet,direct,returning,11,1,0
2025-07-15,eastern,firefox,mobile,organic,new,36,2,0
2025-07-15,eastern,firefox,mobile,organic,returning,35,1,0
2025-07-15,eastern,firefox,mobile,paid_search,new,53,2,283
2025-07-15,eastern,firefox,mobile,paid_search,returning,36,0,163
2025-07-15,eastern,firefox,mobile,paid_social,new,59,1,119
2025-07-15,eastern,firefox,mobile,paid_social,returning,25,2,68
2025-07-15,eastern,firefox,mobile,direct,new,22,0,0
2025-07-15,eastern,firefox,mobile,direct,returning,11,1,0
2025-07-15,eastern,firefox,desktop,organic,new,37,1,0
2025-07-15,eastern,firefox,desktop,organic,returning,20,2,0
2025-07-15,eastern,firefox,desktop,paid_search,new,47,1,175
2025-07-15,eastern,firefox,desktop,paid_search,returning,23,0,101
2025-07-15,eastern,firefox,desktop,paid_social,new,31,0,74
2025-07-15,eastern,firefox,desktop,paid_social,returning,20,2,42
2025-07-15,eastern,firefox,desktop,direct,new,28,0,0
2025-07-15,eastern,firefox,desktop,direct,returning,9,0,0
2025-07-15,eastern,firefox,tablet,organic,new,20,0,0
2025-07-15,eastern,firefox,tablet,organic,returning,6,0,0
2025-07-15,eastern,firefox,tablet,paid_search,new,28,0,68
2025-07-15,eastern,firefox,tablet,paid_search,returning,9,0,39
2025-07-15,eastern,firefox,tablet,paid_social,new,12,0,29
2025-07-15,eastern,firefox,tablet,paid_social,returning,6,0,16
2025-07-15,eastern,firefox,tablet,direct,new,9,0,0
2025-07-15,eastern,firefox,tablet,direct,returning,3,0,0
2025-07-15,eastern,safari,mobile,organic,new,40,1,0
2025-07-15,eastern,safari,mobile,organic,returning,21,2,0
2025-07-15,eastern,safari,mobile,paid_search,new,33,1,194
2025-07-15,eastern,safari,mobile,paid_search,returning,29,2,112
2025-07-15,eastern,safari,mobile,paid_social,new,42,1,81
2025-07-15,eastern,safari,mobile,paid_social,returning,16,1,47
2025-07-15,eastern,safari,mobile,direct,new,14,1,0
2025-07-15,eastern,safari,mobile,direct,returning,10,1,0
2025-07-15,eastern,safari,desktop,organic,new,19,0,0
2025-07-15,eastern,safari,desktop,organic,returning,10,1,0
2025-07-15,eastern,safari,desktop,paid_search,new,23,1,120
2025-07-15,eastern,safari,desktop,paid_search,returning,19,1,69
2025-07-15,eastern,safari,desktop,paid_social,new,34,1,50
2025-07-15,eastern,safari,desktop,paid_social,returning,15,1,29
2025-07-15,eastern,safari,desktop,direct,new,12,0,0
2025-07-15,eastern,safari,desktop,direct,returning,5,0,0
2025-07-15,eastern,safari,tablet,organic,new,10,1,0
2025-07-15,eastern,safari,tablet,organic,returning,5,0,0
2025-07-15,eastern,safari,tablet,paid_search,new,9,0,47
2025-07-15,eastern,safari,tablet,paid_search,returning,6,1,27
2025-07-15,eastern,safari,tablet,paid_social,new,15,1,20
2025-07-15,eastern,safari,tablet,paid_social,returning,8,1,11
2025-07-15,eastern,safari,tablet,direct,new,7,0,0
2025-07-15,eastern,safari,tablet,direct,returning,6,0,0
2025-07-15,western,chrome,mobile,organic,new,83,4,1
2025-07-15,western,chrome,mobile,organic,returning,36,5,0
2025-07-15,western,chrome,mobile,paid_search,new,124,4,470
2025-07-15,western,chrome,mobile,paid_search,returning,56,2,271
2025-07-15,western,chrome,mobile,paid_social,new,76,4,197
2025-07-15,western,chrome,mobile,paid_social,returning,53,5,114
2025-07-15,western,chrome,mobile,direct,new,48,1,1
2025-07-15,western,chrome,mobile,direct,returning,24,1,0
2025-07-15,western,chrome,desktop,organic,new,58,3,0
2025-07-15,western,chrome,desktop,organic,returning,27,3,0
2025-07-15,western,chrome,desktop,paid_search,new,89,4,291
2025-07-15,western,chrome,desktop,paid_search,returning,43,3,168
2025-07-15,western,chrome,desktop,paid_social,new,67,1,122
2025-07-15,western,chrome,desktop,paid_social,returning,23,3,71
2025-07-15,western,chrome,desktop,direct,new,28,1,0
2025-07-15,western,chrome,desktop,direct,returning,24,1,0
2025-07-15,western,chrome,tablet,organic,new,36,2,0
2025-07-15,western,chrome,tablet,organic,returning,16,2,0
2025-07-15,western,chrome,tablet,paid_search,new,32,0,113
2025-07-15,western,chrome,tablet,paid_search,returning,14,3,65
